# units: time(s); hostId; energy(Wh)
2430;8;0.0000
2430;7;0.0000
2430;6;0.0000
2430;5;0.0000
2430;4;0.0000
2430;3;0.0000
2430;2;0.0000
2430;1;0.0000
2430;0;0.0000
2440;11;0.0725
2440;10;0.0705
2440;9;0.0000
2440;8;0.0000
2440;7;0.0000
2440;6;0.0000
2440;5;0.0000
2440;4;0.0000
2440;3;0.0000
2440;2;0.0000
2440;1;0.0000
2440;0;0.0000
2450;11;0.0725
2450;10;0.0705
2450;9;0.0000
2450;8;0.0000
2450;7;0.0000
2450;6;0.0000
2450;5;0.0000
2450;4;0.0000
2450;3;0.0000
2450;2;0.0000
2450;1;0.0000
2450;0;0.0000
2460;11;0.0725
2460;10;0.0705
2460;9;0.0000
2460;8;0.0000
2460;7;0.0000
2460;6;0.0000
2460;5;0.0000
2460;4;0.0000
2460;3;0.0000
2460;2;0.0000
2460;1;0.0000
2460;0;0.0000
2470;11;0.0725
2470;10;0.0705
2470;9;0.0000
2470;8;0.0000
2470;7;0.0000
2470;6;0.0000
2470;5;0.0000
2470;4;0.0000
2470;3;0.0000
2470;2;0.0000
2470;1;0.0000
2470;0;0.0000
2480;11;0.0725
2480;10;0.0705
2480;9;0.0000
2480;8;0.0000
2480;7;0.0000
2480;6;0.0000
2480;5;0.0000
2480;4;0.0000
2480;3;0.0000
2480;2;0.0000
2480;1;0.0000
2480;0;0.0000
2490;11;0.0725
2490;10;0.0705
2490;9;0.0000
2490;8;0.0000
2490;7;0.0000
2490;6;0.0000
2490;5;0.0000
2490;4;0.0000
2490;3;0.0000
2490;2;0.0000
2490;1;0.0000
2490;0;0.0000
2500;11;0.0725
2500;10;0.0705
2500;9;0.0000
2500;8;0.0000
2500;7;0.0000
2500;6;0.0000
2500;5;0.0000
2500;4;0.0000
2500;3;0.0000
2500;2;0.0000
2500;1;0.0000
2500;0;0.0000
2510;11;0.0725
2510;10;0.0705
2510;9;0.0000
2510;8;0.0000
2510;7;0.0000
2510;6;0.0000
2510;5;0.0000
2510;4;0.0000
2510;3;0.0000
2510;2;0.0000
2510;1;0.0000
2510;0;0.0000
2520;11;0.0725
2520;10;0.0705
2520;9;0.0000
2520;8;0.0000
2520;7;0.0000
2520;6;0.0000
2520;5;0.0000
2520;4;0.0000
2520;3;0.0000
2520;2;0.0000
2520;1;0.0000
2520;0;0.0000
2530;11;0.0725
2530;10;0.0705
2530;9;0.0000
2530;8;0.0000
2530;7;0.0000
2530;6;0.0000
2530;5;0.0000
2530;4;0.0000
2530;3;0.0000
2530;2;0.0000
2530;1;0.0000
2530;0;0.0000
2540;11;0.0725
2540;10;0.0705
2540;9;0.0000
2540;8;0.0000
2540;7;0.0000
2540;6;0.0000
2540;5;0.0000
2540;4;0.0000
2540;3;0.0000
2540;2;0.0000
2540;1;0.0000
2540;0;0.0000
2550;11;0.0725
2550;10;0.0705
2550;9;0.0000
2550;8;0.0000
2550;7;0.0000
2550;6;0.0000
2550;5;0.0000
2550;4;0.0000
2550;3;0.0000
2550;2;0.0000
2550;1;0.0000
2550;0;0.0000
2560;11;0.0725
2560;10;0.0705
2560;9;0.0000
2560;8;0.0000
2560;7;0.0000
2560;6;0.0000
2560;5;0.0000
2560;4;0.0000
2560;3;0.0000
2560;2;0.0000
2560;1;0.0000
2560;0;0.0000
2570;11;0.0725
2570;10;0.0705
2570;9;0.0000
2570;8;0.0000
2570;7;0.0000
2570;6;0.0000
2570;5;0.0000
2570;4;0.0000
2570;3;0.0000
2570;2;0.0000
2570;1;0.0000
2570;0;0.0000
2580;11;0.0725
2580;10;0.0705
2580;9;0.0000
2580;8;0.0000
2580;7;0.0000
2580;6;0.0000
2580;5;0.0000
2580;4;0.0000
2580;3;0.0000
2580;2;0.0000
2580;1;0.0000
2580;0;0.0000
2590;11;0.0725
2590;10;0.0705
2590;9;0.0000
2590;8;0.0000
2590;7;0.0000
2590;6;0.0000
2590;5;0.0000
2590;4;0.0000
2590;3;0.0000
2590;2;0.0000
2590;1;0.0000
2590;0;0.0000
2600;11;0.0725
2600;10;0.0705
2600;9;0.0000
2600;8;0.0000
2600;7;0.0000
2600;6;0.0000
2600;5;0.0000
2600;4;0.0000
2600;3;0.0000
2600;2;0.0000
2600;1;0.0000
2600;0;0.0000
2610;11;0.0725
2610;10;0.0705
2610;9;0.0000
2610;8;0.0000
2610;7;0.0000
2610;6;0.0000
2610;5;0.0000
2610;4;0.0000
2610;3;0.0000
2610;2;0.0000
2610;1;0.0000
2610;0;0.0000
2620;11;0.0725
2620;10;0.0705
2620;9;0.0000
2620;8;0.0000
2620;7;0.0000
2620;6;0.0000
2620;5;0.0000
2620;4;0.0000
2620;3;0.0000
2620;2;0.0000
2620;1;0.0000
2620;0;0.0000
2630;11;0.0725
2630;10;0.0705
2630;9;0.0000
2630;8;0.0000
2630;7;0.0000
2630;6;0.0000
2630;5;0.0000
2630;4;0.0000
2630;3;0.0000
2630;2;0.0000
2630;1;0.0000
2630;0;0.0000
2640;11;0.0725
2640;10;0.0705
2640;9;0.0000
2640;8;0.0000
2640;7;0.0000
2640;6;0.0000
2640;5;0.0000
2640;4;0.0000
2640;3;0.0000
2640;2;0.0000
2640;1;0.0000
2640;0;0.0000
2650;11;0.0725
2650;10;0.0705
2650;9;0.0000
2650;8;0.0000
2650;7;0.0000
2650;6;0.0000
2650;5;0.0000
2650;4;0.0000
2650;3;0.0000
2650;2;0.0000
2650;1;0.0000
2650;0;0.0000
2660;11;0.0725
2660;10;0.0705
2660;9;0.0000
2660;8;0.0000
2660;7;0.0000
2660;6;0.0000
2660;5;0.0000
2660;4;0.0000
2660;3;0.0000
2660;2;0.0000
2660;1;0.0000
2660;0;0.0000
2670;11;0.0725
2670;10;0.0705
2670;9;0.0000
2670;8;0.0000
2670;7;0.0000
2670;6;0.0000
2670;5;0.0000
2670;4;0.0000
2670;3;0.0000
2670;2;0.0000
2670;1;0.0000
2670;0;0.0000
2680;11;0.0725
2680;10;0.0705
2680;9;0.0000
2680;8;0.0000
2680;7;0.0000
2680;6;0.0000
2680;5;0.0000
2680;4;0.0000
2680;3;0.0000
2680;2;0.0000
2680;1;0.0000
2680;0;0.0000
2690;11;0.0725
2690;10;0.0705
2690;9;0.0000
2690;8;0.0000
2690;7;0.0000
2690;6;0.0000
2690;5;0.0000
2690;4;0.0000
2690;3;0.0000
2690;2;0.0000
2690;1;0.0000
2690;0;0.0000
2700;11;0.0725
2700;10;0.0705
2700;9;0.0000
2700;8;0.0000
2700;7;0.0000
2700;6;0.0000
2700;5;0.0000
2700;4;0.0000
2700;3;0.0000
2700;2;0.0000
2700;1;0.0000
2700;0;0.0000
2710;11;0.0725
2710;10;0.0705
2710;9;0.0000
2710;8;0.0000
2710;7;0.0000
2710;6;0.0000
2710;5;0.0000
2710;4;0.0000
2710;3;0.0000
2710;2;0.0000
2710;1;0.0000
2710;0;0.0000
2720;11;0.0725
2720;10;0.0705
2720;9;0.0000
2720;8;0.0000
2720;7;0.0000
2720;6;0.0000
2720;5;0.0000
2720;4;0.0000
2720;3;0.0000
2720;2;0.0000
2720;1;0.0000
2720;0;0.0000
2730;11;0.0725
2730;10;0.0705
2730;9;0.0000
2730;8;0.0000
2730;7;0.0000
2730;6;0.0000
2730;5;0.0000
2730;4;0.0000
2730;3;0.0000
2730;2;0.0000
2730;1;0.0000
2730;0;0.0000
2740;11;0.0725
2740;10;0.0705
2740;9;0.0000
2740;8;0.0000
2740;7;0.0000
2740;6;0.0000
2740;5;0.0000
2740;4;0.0000
2740;3;0.0000
2740;2;0.0000
2740;1;0.0000
2740;0;0.0000
2750;11;0.0725
2750;10;0.0705
2750;9;0.0000
2750;8;0.0000
2750;7;0.0000
2750;6;0.0000
2750;5;0.0000
2750;4;0.0000
2750;3;0.0000
2750;2;0.0000
2750;1;0.0000
2750;0;0.0000
2760;11;0.0725
2760;10;0.0705
2760;9;0.0000
2760;8;0.0000
2760;7;0.0000
2760;6;0.0000
2760;5;0.0000
2760;4;0.0000
2760;3;0.0000
2760;2;0.0000
2760;1;0.0000
2760;0;0.0000
2770;11;0.0725
2770;10;0.0705
2770;9;0.0000
2770;8;0.0000
2770;7;0.0000
2770;6;0.0000
2770;5;0.0000
2770;4;0.0000
2770;3;0.0000
2770;2;0.0000
2770;1;0.0000
2770;0;0.0000
2780;11;0.0725
2780;10;0.0705
2780;9;0.0000
2780;8;0.0000
2780;7;0.0000
2780;6;0.0000
2780;5;0.0000
2780;4;0.0000
2780;3;0.0000
2780;2;0.0000
2780;1;0.0000
2780;0;0.0000
2790;11;0.0725
2790;10;0.0705
2790;9;0.0000
2790;8;0.0000
2790;7;0.0000
2790;6;0.0000
2790;5;0.0000
2790;4;0.0000
2790;3;0.0000
2790;2;0.0000
2790;1;0.0000
2790;0;0.0000
2800;11;0.0725
2800;10;0.0705
2800;9;0.0000
2800;8;0.0000
2800;7;0.0000
2800;6;0.0000
2800;5;0.0000
2800;4;0.0000
2800;3;0.0000
2800;2;0.0000
2800;1;0.0000
2800;0;0.0000
2810;11;0.0725
2810;10;0.0705
2810;9;0.0000
2810;8;0.0000
2810;7;0.0000
2810;6;0.0000
2810;5;0.0000
2810;4;0.0000
2810;3;0.0000
2810;2;0.0000
2810;1;0.0000
2810;0;0.0000
2820;11;0.0725
2820;10;0.0705
2820;9;0.0000
2820;8;0.0000
2820;7;0.0000
2820;6;0.0000
2820;5;0.0000
2820;4;0.0000
2820;3;0.0000
2820;2;0.0000
2820;1;0.0000
2820;0;0.0000
2830;11;0.0725
2830;10;0.0705
2830;9;0.0000
2830;8;0.0000
2830;7;0.0000
2830;6;0.0000
2830;5;0.0000
2830;4;0.0000
2830;3;0.0000
2830;2;0.0000
2830;1;0.0000
2830;0;0.0000
2840;11;0.0725
2840;10;0.0705
2840;9;0.0000
2840;8;0.0000
2840;7;0.0000
2840;6;0.0000
2840;5;0.0000
2840;4;0.0000
2840;3;0.0000
2840;2;0.0000
2840;1;0.0000
2840;0;0.0000
2850;11;0.0725
2850;10;0.0705
2850;9;0.0000
2850;8;0.0000
2850;7;0.0000
2850;6;0.0000
2850;5;0.0000
2850;4;0.0000
2850;3;0.0000
2850;2;0.0000
2850;1;0.0000
2850;0;0.0000
2860;11;0.0725
2860;10;0.0705
2860;9;0.0000
2860;8;0.0000
2860;7;0.0000
2860;6;0.0000
2860;5;0.0000
2860;4;0.0000
2860;3;0.0000
2860;2;0.0000
2860;1;0.0000
2860;0;0.0000
2870;11;0.0725
2870;10;0.0705
2870;9;0.0000
2870;8;0.0000
2870;7;0.0000
2870;6;0.0000
2870;5;0.0000
2870;4;0.0000
2870;3;0.0000
2870;2;0.0000
2870;1;0.0000
2870;0;0.0000
2880;11;0.0725
2880;10;0.0705
2880;9;0.0000
2880;8;0.0000
2880;7;0.0000
2880;6;0.0000
2880;5;0.0000
2880;4;0.0000
2880;3;0.0000
2880;2;0.0000
2880;1;0.0000
2880;0;0.0000
2890;11;0.0725
2890;10;0.0705
2890;9;0.0000
2890;8;0.0000
2890;7;0.0000
2890;6;0.0000
2890;5;0.0000
2890;4;0.0000
2890;3;0.0000
2890;2;0.0000
2890;1;0.0000
2890;0;0.0000
2900;11;0.0725
2900;10;0.0705
2900;9;0.0000
2900;8;0.0000
2900;7;0.0000
2900;6;0.0000
2900;5;0.0000
2900;4;0.0000
2900;3;0.0000
2900;2;0.0000
2900;1;0.0000
2900;0;0.0000
2910;11;0.0725
2910;10;0.0705
2910;9;0.0000
2910;8;0.0000
2910;7;0.0000
2910;6;0.0000
2910;5;0.0000
2910;4;0.0000
2910;3;0.0000
2910;2;0.0000
2910;1;0.0000
2910;0;0.0000
2920;11;0.0725
2920;10;0.0705
2920;9;0.0000
2920;8;0.0000
2920;7;0.0000
2920;6;0.0000
2920;5;0.0000
2920;4;0.0000
2920;3;0.0000
2920;2;0.0000
2920;1;0.0000
2920;0;0.0000
2930;11;0.0725
2930;10;0.0705
2930;9;0.0000
2930;8;0.0000
2930;7;0.0000
2930;6;0.0000
2930;5;0.0000
2930;4;0.0000
2930;3;0.0000
2930;2;0.0000
2930;1;0.0000
2930;0;0.0000
2940;11;0.0725
2940;10;0.0705
2940;9;0.0000
2940;8;0.0000
2940;7;0.0000
2940;6;0.0000
2940;5;0.0000
2940;4;0.0000
2940;3;0.0000
2940;2;0.0000
2940;1;0.0000
2940;0;0.0000
2950;11;0.0725
2950;10;0.0705
2950;9;0.0000
2950;8;0.0000
2950;7;0.0000
2950;6;0.0000
2950;5;0.0000
2950;4;0.0000
2950;3;0.0000
2950;2;0.0000
2950;1;0.0000
2950;0;0.0000
2960;11;0.0725
2960;10;0.0705
2960;9;0.0000
2960;8;0.0000
2960;7;0.0000
2960;6;0.0000
2960;5;0.0000
2960;4;0.0000
2960;3;0.0000
2960;2;0.0000
2960;1;0.0000
2960;0;0.0000
2970;11;0.0725
2970;10;0.0705
2970;9;0.0000
2970;8;0.0000
2970;7;0.0000
2970;6;0.0000
2970;5;0.0000
2970;4;0.0000
2970;3;0.0000
2970;2;0.0000
2970;1;0.0000
2970;0;0.0000
2980;11;0.0725
2980;10;0.0705
2980;9;0.0000
2980;8;0.0000
2980;7;0.0000
2980;6;0.0000
2980;5;0.0000
2980;4;0.0000
2980;3;0.0000
2980;2;0.0000
2980;1;0.0000
2980;0;0.0000
2990;11;0.0725
2990;10;0.0705
2990;9;0.0000
2990;8;0.0000
2990;7;0.0000
2990;6;0.0000
2990;5;0.0000
2990;4;0.0000
2990;3;0.0000
2990;2;0.0000
2990;1;0.0000
2990;0;0.0000
3000;11;0.0725
3000;10;0.0705
3000;9;0.0000
3000;8;0.0000
3000;7;0.0000
3000;6;0.0000
3000;5;0.0000
3000;4;0.0000
3000;3;0.0000
3000;2;0.0000
3000;1;0.0000
3000;0;0.0000
3010;11;0.0725
3010;10;0.0705
3010;9;0.0000
3010;8;0.0000
3010;7;0.0000
3010;6;0.0000
3010;5;0.0000
3010;4;0.0000
3010;3;0.0000
3010;2;0.0000
3010;1;0.0000
3010;0;0.0000
3020;11;0.0725
3020;10;0.0705
3020;9;0.0000
3020;8;0.0000
3020;7;0.0000
3020;6;0.0000
3020;5;0.0000
3020;4;0.0000
3020;3;0.0000
3020;2;0.0000
3020;1;0.0000
3020;0;0.0000
3030;11;0.0725
3030;10;0.0705
3030;9;0.0000
3030;8;0.0000
3030;7;0.0000
3030;6;0.0000
3030;5;0.0000
3030;4;0.0000
3030;3;0.0000
3030;2;0.0000
3030;1;0.0000
3030;0;0.0000
3040;11;0.0725
3040;10;0.0705
3040;9;0.0000
3040;8;0.0000
3040;7;0.0000
3040;6;0.0000
3040;5;0.0000
3040;4;0.0000
3040;3;0.0000
3040;2;0.0000
3040;1;0.0000
3040;0;0.0000
3050;11;0.0725
3050;10;0.0705
3050;9;0.0000
3050;8;0.0000
3050;7;0.0000
3050;6;0.0000
3050;5;0.0000
3050;4;0.0000
3050;3;0.0000
3050;2;0.0000
3050;1;0.0000
3050;0;0.0000
3060;11;0.0725
3060;10;0.0705
3060;9;0.0000
3060;8;0.0000
3060;7;0.0000
3060;6;0.0000
3060;5;0.0000
3060;4;0.0000
3060;3;0.0000
3060;2;0.0000
3060;1;0.0000
3060;0;0.0000
3070;11;0.0725
3070;10;0.0705
3070;9;0.0000
3070;8;0.0000
3070;7;0.0000
3070;6;0.0000
3070;5;0.0000
3070;4;0.0000
3070;3;0.0000
3070;2;0.0000
3070;1;0.0000
3070;0;0.0000
3080;11;0.0725
3080;10;0.0705
3080;9;0.0000
3080;8;0.0000
3080;7;0.0000
3080;6;0.0000
3080;5;0.0000
3080;4;0.0000
3080;3;0.0000
3080;2;0.0000
3080;1;0.0000
3080;0;0.0000
3090;11;0.0725
3090;10;0.0705
3090;9;0.0000
3090;8;0.0000
3090;7;0.0000
3090;6;0.0000
3090;5;0.0000
3090;4;0.0000
3090;3;0.0000
3090;2;0.0000
3090;1;0.0000
3090;0;0.0000
3100;11;0.0725
3100;10;0.0705
3100;9;0.0000
3100;8;0.0000
3100;7;0.0000
3100;6;0.0000
3100;5;0.0000
3100;4;0.0000
3100;3;0.0000
3100;2;0.0000
3100;1;0.0000
3100;0;0.0000
3110;11;0.0725
3110;10;0.0705
3110;9;0.0000
3110;8;0.0000
3110;7;0.0000
3110;6;0.0000
3110;5;0.0000
3110;4;0.0000
3110;3;0.0000
3110;2;0.0000
3110;1;0.0000
3110;0;0.0000
3120;11;0.0725
3120;10;0.0705
3120;9;0.0000
3120;8;0.0000
3120;7;0.0000
3120;6;0.0000
3120;5;0.0000
3120;4;0.0000
3120;3;0.0000
3120;2;0.0000
3120;1;0.0000
3120;0;0.0000
3130;11;0.0725
3130;10;0.0705
3130;9;0.0000
3130;8;0.0000
3130;7;0.0000
3130;6;0.0000
3130;5;0.0000
3130;4;0.0000
3130;3;0.0000
3130;2;0.0000
3130;1;0.0000
3130;0;0.0000
3140;11;0.0725
3140;10;0.0705
3140;9;0.0000
3140;8;0.0000
3140;7;0.0000
3140;6;0.0000
3140;5;0.0000
3140;4;0.0000
3140;3;0.0000
3140;2;0.0000
3140;1;0.0000
3140;0;0.0000
3150;11;0.0725
3150;10;0.0705
3150;9;0.0000
3150;8;0.0000
3150;7;0.0000
3150;6;0.0000
3150;5;0.0000
3150;4;0.0000
3150;3;0.0000
3150;2;0.0000
3150;1;0.0000
3150;0;0.0000
3160;11;0.0725
3160;10;0.0705
3160;9;0.0000
3160;8;0.0000
3160;7;0.0000
3160;6;0.0000
3160;5;0.0000
3160;4;0.0000
3160;3;0.0000
3160;2;0.0000
3160;1;0.0000
3160;0;0.0000
3170;11;0.0725
3170;10;0.0705
3170;9;0.0000
3170;8;0.0000
3170;7;0.0000
3170;6;0.0000
3170;5;0.0000
3170;4;0.0000
3170;3;0.0000
3170;2;0.0000
3170;1;0.0000
3170;0;0.0000
3180;11;0.0725
3180;10;0.0705
3180;9;0.0000
3180;8;0.0000
3180;7;0.0000
3180;6;0.0000
3180;5;0.0000
3180;4;0.0000
3180;3;0.0000
3180;2;0.0000
3180;1;0.0000
3180;0;0.0000
3190;11;0.0725
3190;10;0.0705
3190;9;0.0000
3190;8;0.0000
3190;7;0.0000
3190;6;0.0000
3190;5;0.0000
3190;4;0.0000
3190;3;0.0000
3190;2;0.0000
3190;1;0.0000
3190;0;0.0000
3200;11;0.0725
3200;10;0.0705
3200;9;0.0000
3200;8;0.0000
3200;7;0.0000
3200;6;0.0000
3200;5;0.0000
3200;4;0.0000
3200;3;0.0000
3200;2;0.0000
3200;1;0.0000
3200;0;0.0000
3210;11;0.0725
3210;10;0.0705
3210;9;0.0000
3210;8;0.0000
3210;7;0.0000
3210;6;0.0000
3210;5;0.0000
3210;4;0.0000
3210;3;0.0000
3210;2;0.0000
3210;1;0.0000
3210;0;0.0000
