# units: time(s); nodeId; cpu_w; ram_w; bw_w; total_w
471.60;4;0.00;0.00;0.00;0.0000
471.60;3;2.73;7.81;7.00;0.3336
471.60;2;0.00;0.00;0.00;0.0000
471.60;1;0.00;0.00;0.00;0.0000
471.60;0;2.73;7.81;7.00;0.3336
480.00;3;2.73;7.81;0.00;0.0697
480.00;0;2.73;7.81;0.00;0.0697
481.60;5;0.00;0.00;0.00;0.0000
481.60;4;0.00;0.00;0.00;0.0000
481.60;3;2.73;7.81;7.00;0.3336
481.60;2;0.00;0.00;0.00;0.0000
481.60;1;0.00;0.00;0.00;0.0000
481.60;0;2.73;7.81;7.00;0.3336
490.00;3;2.73;7.81;0.00;0.0697
490.00;0;2.73;7.81;0.00;0.0697
491.60;5;0.00;0.00;0.00;0.0000
491.60;4;0.00;0.00;0.00;0.0000
491.60;3;2.73;7.81;7.00;0.3336
491.60;2;0.00;0.00;0.00;0.0000
491.60;1;0.00;0.00;0.00;0.0000
491.60;0;2.73;7.81;7.00;0.3336
500.00;3;2.73;7.81;0.00;0.0697
500.00;0;2.73;7.81;0.00;0.0697
501.60;5;0.00;0.00;0.00;0.0000
501.60;4;0.00;0.00;0.00;0.0000
501.60;3;2.73;7.81;7.00;0.3336
501.60;2;0.00;0.00;0.00;0.0000
501.60;1;0.00;0.00;0.00;0.0000
501.60;0;2.73;7.81;7.00;0.3336
510.00;3;2.73;7.81;0.00;0.0697
510.00;0;2.73;7.81;0.00;0.0697
511.60;5;0.00;0.00;0.00;0.0000
511.60;4;0.00;0.00;0.00;0.0000
511.60;3;2.73;7.81;7.00;0.3336
511.60;2;0.00;0.00;0.00;0.0000
511.60;1;0.00;0.00;0.00;0.0000
511.60;0;2.73;7.81;7.00;0.3336
520.00;3;2.73;7.81;0.00;0.0697
520.00;0;2.73;7.81;0.00;0.0697
521.60;5;0.00;0.00;0.00;0.0000
521.60;4;0.00;0.00;0.00;0.0000
521.60;3;2.73;7.81;7.00;0.3336
521.60;2;0.00;0.00;0.00;0.0000
521.60;1;0.00;0.00;0.00;0.0000
521.60;0;2.73;7.81;7.00;0.3336
530.00;3;2.73;7.81;0.00;0.0697
530.00;0;2.73;7.81;0.00;0.0697
531.60;5;0.00;0.00;0.00;0.0000
531.60;4;0.00;0.00;0.00;0.0000
531.60;3;2.73;7.81;7.00;0.3336
531.60;2;0.00;0.00;0.00;0.0000
531.60;1;0.00;0.00;0.00;0.0000
531.60;0;2.73;7.81;7.00;0.3336
540.00;3;2.73;7.81;0.00;0.0697
540.00;0;2.73;7.81;0.00;0.0697
541.60;5;0.00;0.00;0.00;0.0000
541.60;4;0.00;0.00;0.00;0.0000
541.60;3;2.73;7.81;7.00;0.3336
541.60;2;0.00;0.00;0.00;0.0000
541.60;1;0.00;0.00;0.00;0.0000
541.60;0;2.73;7.81;7.00;0.3336
550.00;3;2.73;7.81;0.00;0.0697
550.00;0;2.73;7.81;0.00;0.0697
551.60;5;0.00;0.00;0.00;0.0000
551.60;4;0.00;0.00;0.00;0.0000
551.60;3;2.73;7.81;7.00;0.3336
551.60;2;0.00;0.00;0.00;0.0000
551.60;1;0.00;0.00;0.00;0.0000
551.60;0;2.73;7.81;7.00;0.3336
560.00;3;2.73;7.81;0.00;0.0697
560.00;0;2.73;7.81;0.00;0.0697
561.60;5;0.00;0.00;0.00;0.0000
561.60;4;0.00;0.00;0.00;0.0000
561.60;3;2.73;7.81;7.00;0.3336
561.60;2;0.00;0.00;0.00;0.0000
561.60;1;0.00;0.00;0.00;0.0000
561.60;0;2.73;7.81;7.00;0.3336
570.00;3;2.73;7.81;0.00;0.0697
570.00;0;2.73;7.81;0.00;0.0697
571.60;5;0.00;0.00;0.00;0.0000
571.60;4;0.00;0.00;0.00;0.0000
571.60;3;2.73;7.81;7.00;0.3336
571.60;2;0.00;0.00;0.00;0.0000
571.60;1;0.00;0.00;0.00;0.0000
571.60;0;2.73;7.81;7.00;0.3336
580.00;3;2.73;7.81;0.00;0.0697
580.00;0;2.73;7.81;0.00;0.0697
581.60;5;0.00;0.00;0.00;0.0000
581.60;4;0.00;0.00;0.00;0.0000
581.60;3;2.73;7.81;7.00;0.3336
581.60;2;0.00;0.00;0.00;0.0000
581.60;1;0.00;0.00;0.00;0.0000
581.60;0;2.73;7.81;7.00;0.3336
590.00;3;2.73;7.81;0.00;0.0697
590.00;0;2.73;7.81;0.00;0.0697
591.60;5;0.00;0.00;0.00;0.0000
591.60;4;0.00;0.00;0.00;0.0000
591.60;3;2.73;7.81;7.00;0.3336
591.60;2;0.00;0.00;0.00;0.0000
591.60;1;0.00;0.00;0.00;0.0000
591.60;0;2.73;7.81;7.00;0.3336
600.00;3;2.73;7.81;0.00;0.0697
600.00;0;2.73;7.81;0.00;0.0697
601.60;5;0.00;0.00;0.00;0.0000
601.60;4;0.00;0.00;0.00;0.0000
601.60;3;2.73;7.81;7.00;0.3336
601.60;2;0.00;0.00;0.00;0.0000
601.60;1;0.00;0.00;0.00;0.0000
601.60;0;2.73;7.81;7.00;0.3336
610.00;3;2.73;7.81;0.00;0.0697
610.00;0;2.73;7.81;0.00;0.0697
611.60;5;0.00;0.00;0.00;0.0000
611.60;4;0.00;0.00;0.00;0.0000
611.60;3;2.73;7.81;7.00;0.3336
611.60;2;0.00;0.00;0.00;0.0000
611.60;1;0.00;0.00;0.00;0.0000
611.60;0;2.73;7.81;7.00;0.3336
620.00;3;2.73;7.81;0.00;0.0697
620.00;0;2.73;7.81;0.00;0.0697
621.60;5;0.00;0.00;0.00;0.0000
621.60;4;0.00;0.00;0.00;0.0000
621.60;3;2.73;7.81;7.00;0.3336
621.60;2;0.00;0.00;0.00;0.0000
621.60;1;0.00;0.00;0.00;0.0000
621.60;0;2.73;7.81;7.00;0.3336
630.00;3;2.73;7.81;0.00;0.0697
630.00;0;2.73;7.81;0.00;0.0697
631.60;5;0.00;0.00;0.00;0.0000
631.60;4;0.00;0.00;0.00;0.0000
631.60;3;2.73;7.81;7.00;0.3336
631.60;2;0.00;0.00;0.00;0.0000
631.60;1;0.00;0.00;0.00;0.0000
631.60;0;2.73;7.81;7.00;0.3336
640.00;3;2.73;7.81;0.00;0.0697
640.00;0;2.73;7.81;0.00;0.0697
641.60;5;0.00;0.00;0.00;0.0000
641.60;4;0.00;0.00;0.00;0.0000
641.60;3;2.73;7.81;7.00;0.3336
641.60;2;0.00;0.00;0.00;0.0000
641.60;1;0.00;0.00;0.00;0.0000
641.60;0;2.73;7.81;7.00;0.3336
650.00;3;2.73;7.81;0.00;0.0697
650.00;0;2.73;7.81;0.00;0.0697
651.60;5;0.00;0.00;0.00;0.0000
651.60;4;0.00;0.00;0.00;0.0000
651.60;3;2.73;7.81;7.00;0.3336
651.60;2;0.00;0.00;0.00;0.0000
651.60;1;0.00;0.00;0.00;0.0000
651.60;0;2.73;7.81;7.00;0.3336
660.00;3;2.73;7.81;0.00;0.0697
660.00;0;2.73;7.81;0.00;0.0697
661.60;5;0.00;0.00;0.00;0.0000
661.60;4;0.00;0.00;0.00;0.0000
661.60;3;2.73;7.81;7.00;0.3336
661.60;2;0.00;0.00;0.00;0.0000
661.60;1;0.00;0.00;0.00;0.0000
661.60;0;2.73;7.81;7.00;0.3336
670.00;3;2.73;7.81;0.00;0.0697
670.00;0;2.73;7.81;0.00;0.0697
671.60;5;0.00;0.00;0.00;0.0000
671.60;4;0.00;0.00;0.00;0.0000
671.60;3;2.73;7.81;7.00;0.3336
671.60;2;0.00;0.00;0.00;0.0000
671.60;1;0.00;0.00;0.00;0.0000
671.60;0;2.73;7.81;7.00;0.3336
680.00;3;2.73;7.81;0.00;0.0697
680.00;0;2.73;7.81;0.00;0.0697
681.60;5;0.00;0.00;0.00;0.0000
681.60;4;0.00;0.00;0.00;0.0000
681.60;3;2.73;7.81;7.00;0.3336
681.60;2;0.00;0.00;0.00;0.0000
681.60;1;0.00;0.00;0.00;0.0000
681.60;0;2.73;7.81;7.00;0.3336
690.00;3;2.73;7.81;0.00;0.0697
690.00;0;2.73;7.81;0.00;0.0697
691.60;5;0.00;0.00;0.00;0.0000
691.60;4;0.00;0.00;0.00;0.0000
691.60;3;2.73;7.81;7.00;0.3336
691.60;2;0.00;0.00;0.00;0.0000
691.60;1;0.00;0.00;0.00;0.0000
691.60;0;2.73;7.81;7.00;0.3336
700.00;3;2.73;7.81;0.00;0.0697
700.00;0;2.73;7.81;0.00;0.0697
701.60;5;0.00;0.00;0.00;0.0000
701.60;4;0.00;0.00;0.00;0.0000
701.60;3;2.73;7.81;7.00;0.3336
701.60;2;0.00;0.00;0.00;0.0000
701.60;1;0.00;0.00;0.00;0.0000
701.60;0;2.73;7.81;7.00;0.3336
710.00;3;2.73;7.81;0.00;0.0697
710.00;0;2.73;7.81;0.00;0.0697
711.60;5;0.00;0.00;0.00;0.0000
711.60;4;0.00;0.00;0.00;0.0000
711.60;3;2.73;7.81;7.00;0.3336
711.60;2;0.00;0.00;0.00;0.0000
711.60;1;0.00;0.00;0.00;0.0000
711.60;0;2.73;7.81;7.00;0.3336
720.00;3;2.73;7.81;0.00;0.0697
720.00;0;2.73;7.81;0.00;0.0697
721.60;5;0.00;0.00;0.00;0.0000
721.60;4;0.00;0.00;0.00;0.0000
721.60;3;2.73;7.81;7.00;0.3336
721.60;2;0.00;0.00;0.00;0.0000
721.60;1;0.00;0.00;0.00;0.0000
721.60;0;2.73;7.81;7.00;0.3336
730.00;3;2.73;7.81;0.00;0.0697
730.00;0;2.73;7.81;0.00;0.0697
731.60;5;0.00;0.00;0.00;0.0000
731.60;4;0.00;0.00;0.00;0.0000
731.60;3;2.73;7.81;7.00;0.3336
731.60;2;0.00;0.00;0.00;0.0000
731.60;1;0.00;0.00;0.00;0.0000
731.60;0;2.73;7.81;7.00;0.3336
740.00;3;2.73;7.81;0.00;0.0697
740.00;0;2.73;7.81;0.00;0.0697
741.60;5;0.00;0.00;0.00;0.0000
741.60;4;0.00;0.00;0.00;0.0000
741.60;3;2.73;7.81;7.00;0.3336
741.60;2;0.00;0.00;0.00;0.0000
741.60;1;0.00;0.00;0.00;0.0000
741.60;0;2.73;7.81;7.00;0.3336
750.00;3;2.73;7.81;0.00;0.0697
750.00;0;2.73;7.81;0.00;0.0697
751.60;5;0.00;0.00;0.00;0.0000
751.60;4;0.00;0.00;0.00;0.0000
751.60;3;2.73;7.81;7.00;0.3336
751.60;2;0.00;0.00;0.00;0.0000
751.60;1;0.00;0.00;0.00;0.0000
751.60;0;2.73;7.81;7.00;0.3336
760.00;3;2.73;7.81;0.00;0.0697
760.00;0;2.73;7.81;0.00;0.0697
761.60;5;0.00;0.00;0.00;0.0000
761.60;4;0.00;0.00;0.00;0.0000
761.60;3;2.73;7.81;7.00;0.3336
761.60;2;0.00;0.00;0.00;0.0000
761.60;1;0.00;0.00;0.00;0.0000
761.60;0;2.73;7.81;7.00;0.3336
770.00;3;2.73;7.81;0.00;0.0697
770.00;0;2.73;7.81;0.00;0.0697
771.60;5;0.00;0.00;0.00;0.0000
771.60;4;0.00;0.00;0.00;0.0000
771.60;3;2.73;7.81;7.00;0.3336
771.60;2;0.00;0.00;0.00;0.0000
771.60;1;0.00;0.00;0.00;0.0000
771.60;0;2.73;7.81;7.00;0.3336
780.00;3;2.73;7.81;0.00;0.0697
