# units: time(s); src; dst; path; min_bw_Mbps; avgBwUsedMbps; avgPctUse(%); network_latency(ms); processing_delay(ms); total_delay(ms); selected
20;h_10;h_10;h_10->(LOCAL)->h_10;10000.0000;0.00;0.00;0.0000;999.9997;999.9997;true
20;h_10;h_10;h_10->(LOCAL)->h_10;10000.0000;0.00;0.00;0.0000;4499.9998;4499.9998;true
30;h_11;h_11;h_11->(LOCAL)->h_11;10000.0000;0.00;0.00;0.0000;7899.9998;7899.9998;true
30;h_11;h_11;h_11->(LOCAL)->h_11;10000.0000;0.00;0.00;0.0000;7400.0000;7400.0000;true
30;h_11;h_11;h_11->(LOCAL)->h_11;10000.0000;0.00;0.00;0.0000;7199.9999;7199.9999;true
30;h_11;h_11;h_11->(LOCAL)->h_11;10000.0000;0.00;0.00;0.0000;5999.9997;5999.9997;true
30;h_11;h_11;h_11->(LOCAL)->h_11;10000.0000;0.00;0.00;0.0000;3699.9998;3699.9998;true
30;h_11;h_11;h_11->(LOCAL)->h_11;10000.0000;0.00;0.00;0.0000;2199.9998;2199.9998;true
30;h_11;h_11;h_11->(LOCAL)->h_11;10000.0000;0.00;0.00;0.0000;499.9996;499.9996;true
30;h_10;h_11;h_10->edge5->h_11;1000.0000;2176.00;217.60;160.1000;6439.8996;6599.9997;true
30;h_10;h_11;h_10->edge5->h_11;1000.0000;2176.00;217.60;1600.1000;3499.8997;5099.9998;true
30;h_10;h_11;h_10->edge5->h_11;1000.0000;2176.00;217.60;2400.1000;2199.8997;4599.9997;true
30;h_11;h_11;h_11->(LOCAL)->h_11;10000.0000;0.00;0.00;0.0000;1399.9999;1399.9999;true
30;h_10;h_11;h_10->edge5->h_11;1000.0000;2176.00;217.60;2400.1000;7399.8995;9799.9996;true
30;h_10;h_11;h_10->edge5->h_11;1000.0000;2176.00;217.60;80.1000;5519.8998;5599.9999;true
30;h_11;h_11;h_11->(LOCAL)->h_11;10000.0000;0.00;0.00;0.0000;4199.9997;4199.9997;true
30;h_11;h_11;h_11->(LOCAL)->h_11;10000.0000;0.00;0.00;0.0000;2599.9996;2599.9996;true
30;h_11;h_11;h_11->(LOCAL)->h_11;10000.0000;0.00;0.00;0.0000;9200.0000;9200.0000;true
30;h_10;h_10;h_10->(LOCAL)->h_10;10000.0000;0.00;0.00;0.0000;1699.9996;1699.9996;true
30;h_10;h_10;h_10->(LOCAL)->h_10;10000.0000;0.00;0.00;0.0000;8399.9999;8399.9999;true
30;h_10;h_10;h_10->(LOCAL)->h_10;10000.0000;0.00;0.00;0.0000;8799.9999;8799.9999;true
30;h_10;h_10;h_10->(LOCAL)->h_10;10000.0000;0.00;0.00;0.0000;3099.9998;3099.9998;true
30;h_10;h_10;h_10->(LOCAL)->h_10;10000.0000;0.00;0.00;0.0000;9399.9997;9399.9997;true
30;h_10;h_10;h_10->(LOCAL)->h_10;10000.0000;0.00;0.00;0.0000;1099.9998;1099.9998;true
40;h_11;h_11;h_11->(LOCAL)->h_11;10000.0000;0.00;0.00;0.0000;6199.9999;6199.9999;true
40;h_11;h_11;h_11->(LOCAL)->h_11;10000.0000;0.00;0.00;0.0000;5699.9996;5699.9996;true
40;h_11;h_11;h_11->(LOCAL)->h_11;10000.0000;0.00;0.00;0.0000;5299.9995;5299.9995;true
40;h_11;h_11;h_11->(LOCAL)->h_11;10000.0000;0.00;0.00;0.0000;4300.0000;4300.0000;true
40;h_11;h_11;h_11->(LOCAL)->h_11;10000.0000;0.00;0.00;0.0000;3099.9998;3099.9998;true
40;h_11;h_11;h_11->(LOCAL)->h_11;10000.0000;0.00;0.00;0.0000;2799.9998;2799.9998;true
40;h_10;h_11;h_10->edge5->h_11;1000.0000;1328.00;132.80;3200.1000;6399.8995;9599.9995;true
40;h_11;h_11;h_11->(LOCAL)->h_11;10000.0000;0.00;0.00;0.0000;8899.9999;8899.9999;true
40;h_10;h_11;h_10->edge5->h_11;1000.0000;1328.00;132.80;800.1000;1099.8999;1899.9999;true
40;h_10;h_11;h_10->edge5->h_11;1000.0000;1328.00;132.80;1600.1000;5099.8998;6699.9998;true
40;h_10;h_11;h_10->edge5->h_11;1000.0000;1328.00;132.80;800.1000;8399.8999;9200.0000;true
40;h_10;h_11;h_10->edge5->h_11;1000.0000;1328.00;132.80;2400.1000;2399.8999;4799.9999;true
40;h_10;h_11;h_10->edge5->h_11;1000.0000;1328.00;132.80;80.1000;1319.8997;1399.9998;true
40;h_11;h_11;h_11->(LOCAL)->h_11;10000.0000;0.00;0.00;0.0000;3899.9998;3899.9998;true
40;h_11;h_11;h_11->(LOCAL)->h_11;10000.0000;0.00;0.00;0.0000;1599.9997;1599.9997;true
40;h_11;h_11;h_11->(LOCAL)->h_11;10000.0000;0.00;0.00;0.0000;8699.9999;8699.9999;true
40;h_11;h_11;h_11->(LOCAL)->h_11;10000.0000;0.00;0.00;0.0000;199.9997;199.9997;true
40;h_10;h_10;h_10->(LOCAL)->h_10;10000.0000;0.00;0.00;0.0000;7299.9999;7299.9999;true
40;h_10;h_10;h_10->(LOCAL)->h_10;10000.0000;0.00;0.00;0.0000;3599.9996;3599.9996;true
40;h_10;h_10;h_10->(LOCAL)->h_10;10000.0000;0.00;0.00;0.0000;899.9997;899.9997;true
40;h_10;h_10;h_10->(LOCAL)->h_10;10000.0000;0.00;0.00;0.0000;9999.9999;9999.9999;true
40;h_10;h_10;h_10->(LOCAL)->h_10;10000.0000;0.00;0.00;0.0000;599.9999;599.9999;true
40;h_10;h_10;h_10->(LOCAL)->h_10;10000.0000;0.00;0.00;0.0000;7799.9995;7799.9995;true
40;h_10;h_10;h_10->(LOCAL)->h_10;10000.0000;0.00;0.00;0.0000;2400.0000;2400.0000;true
40;h_10;h_10;h_10->(LOCAL)->h_10;10000.0000;0.00;0.00;0.0000;8300.0000;8300.0000;true
50;h_10;h_11;h_10->edge5->h_11;1000.0000;1776.00;177.60;160.1000;9639.8997;9799.9997;true
50;h_11;h_11;h_11->(LOCAL)->h_11;10000.0000;0.00;0.00;0.0000;8999.9999;8999.9999;true
50;h_11;h_11;h_11->(LOCAL)->h_11;10000.0000;0.00;0.00;0.0000;8800.0000;8800.0000;true
50;h_11;h_11;h_11->(LOCAL)->h_11;10000.0000;0.00;0.00;0.0000;5999.9995;5999.9995;true
50;h_11;h_11;h_11->(LOCAL)->h_11;10000.0000;0.00;0.00;0.0000;4700.0000;4700.0000;true
50;h_11;h_11;h_11->(LOCAL)->h_11;10000.0000;0.00;0.00;0.0000;4199.9999;4199.9999;true
50;h_11;h_11;h_11->(LOCAL)->h_11;10000.0000;0.00;0.00;0.0000;3899.9999;3899.9999;true
50;h_11;h_11;h_11->(LOCAL)->h_11;10000.0000;0.00;0.00;0.0000;2999.9999;2999.9999;true
50;h_11;h_11;h_11->(LOCAL)->h_11;10000.0000;0.00;0.00;0.0000;1899.9999;1899.9999;true
50;h_11;h_11;h_11->(LOCAL)->h_11;10000.0000;0.00;0.00;0.0000;1300.0000;1300.0000;true
50;h_11;h_11;h_11->(LOCAL)->h_11;10000.0000;0.00;0.00;0.0000;9499.9995;9499.9995;true
50;h_10;h_11;h_10->edge5->h_11;1000.0000;1776.00;177.60;320.1000;7979.8999;8299.9999;true
50;h_10;h_11;h_10->edge5->h_11;1000.0000;1776.00;177.60;800.1000;6599.8995;7399.9996;true
50;h_10;h_11;h_10->edge5->h_11;1000.0000;1776.00;177.60;2400.1000;6099.8995;8499.9995;true
50;h_10;h_11;h_10->edge5->h_11;1000.0000;1776.00;177.60;320.1000;5479.8995;5799.9995;true
50;h_10;h_11;h_10->edge5->h_11;1000.0000;1776.00;177.60;320.1000;4679.8996;4999.9996;true
50;h_10;h_11;h_10->edge5->h_11;1000.0000;1776.00;177.60;1600.1000;899.8995;2499.9995;true
50;h_10;h_11;h_10->edge5->h_11;1000.0000;1776.00;177.60;80.1000;719.8996;799.9996;true
50;h_11;h_11;h_11->(LOCAL)->h_11;10000.0000;0.00;0.00;0.0000;6999.9997;6999.9997;true
50;h_11;h_11;h_11->(LOCAL)->h_11;10000.0000;0.00;0.00;0.0000;5299.9998;5299.9998;true
50;h_11;h_11;h_11->(LOCAL)->h_11;10000.0000;0.00;0.00;0.0000;499.9995;499.9995;true
50;h_10;h_10;h_10->(LOCAL)->h_10;10000.0000;0.00;0.00;0.0000;199.9999;199.9999;true
50;h_10;h_10;h_10->(LOCAL)->h_10;10000.0000;0.00;0.00;0.0000;7999.9998;7999.9998;true
50;h_10;h_10;h_10->(LOCAL)->h_10;10000.0000;0.00;0.00;0.0000;6599.9999;6599.9999;true
50;h_10;h_10;h_10->(LOCAL)->h_10;10000.0000;0.00;0.00;0.0000;3399.9998;3399.9998;true
60;h_11;h_11;h_11->(LOCAL)->h_11;10000.0000;0.00;0.00;0.0000;3399.9998;3399.9998;true
60;h_10;h_11;h_10->edge5->h_11;1000.0000;1200.00;120.00;160.1000;9539.8996;9699.9996;true
60;h_11;h_11;h_11->(LOCAL)->h_11;10000.0000;0.00;0.00;0.0000;2499.9999;2499.9999;true
60;h_11;h_11;h_11->(LOCAL)->h_11;10000.0000;0.00;0.00;0.0000;1799.9998;1799.9998;true
60;h_10;h_11;h_10->edge5->h_11;1000.0000;1200.00;120.00;320.1000;6179.8995;6499.9996;true
60;h_10;h_11;h_10->edge5->h_11;1000.0000;1200.00;120.00;160.1000;4939.8997;5099.9997;true
60;h_11;h_11;h_11->(LOCAL)->h_11;10000.0000;0.00;0.00;0.0000;6299.9998;6299.9998;true
60;h_11;h_11;h_11->(LOCAL)->h_11;10000.0000;0.00;0.00;0.0000;4400.0000;4400.0000;true
60;h_10;h_11;h_10->edge5->h_11;1000.0000;1200.00;120.00;320.1000;2579.8999;2900.0000;true
60;h_10;h_11;h_10->edge5->h_11;1000.0000;1200.00;120.00;1600.1000;6499.8998;8099.9999;true
60;h_10;h_11;h_10->edge5->h_11;1000.0000;1200.00;120.00;2400.1000;4799.8999;7200.0000;true
60;h_11;h_11;h_11->(LOCAL)->h_11;10000.0000;0.00;0.00;0.0000;6899.9998;6899.9998;true
60;h_11;h_11;h_11->(LOCAL)->h_11;10000.0000;0.00;0.00;0.0000;7800.0000;7800.0000;true
60;h_11;h_11;h_11->(LOCAL)->h_11;10000.0000;0.00;0.00;0.0000;4599.9996;4599.9996;true
60;h_11;h_11;h_11->(LOCAL)->h_11;10000.0000;0.00;0.00;0.0000;199.9996;199.9996;true
60;h_10;h_10;h_10->(LOCAL)->h_10;10000.0000;0.00;0.00;0.0000;9099.9995;9099.9995;true
60;h_10;h_10;h_10->(LOCAL)->h_10;10000.0000;0.00;0.00;0.0000;2099.9998;2099.9998;true
60;h_10;h_10;h_10->(LOCAL)->h_10;10000.0000;0.00;0.00;0.0000;1399.9998;1399.9998;true
60;h_10;h_10;h_10->(LOCAL)->h_10;10000.0000;0.00;0.00;0.0000;3799.9996;3799.9996;true
60;h_10;h_10;h_10->(LOCAL)->h_10;10000.0000;0.00;0.00;0.0000;5999.9998;5999.9998;true
60;h_10;h_10;h_10->(LOCAL)->h_10;10000.0000;0.00;0.00;0.0000;799.9995;799.9995;true
60;h_10;h_10;h_10->(LOCAL)->h_10;10000.0000;0.00;0.00;0.0000;8699.9996;8699.9996;true
60;h_10;h_10;h_10->(LOCAL)->h_10;10000.0000;0.00;0.00;0.0000;5399.9997;5399.9997;true
70;h_11;h_11;h_11->(LOCAL)->h_11;10000.0000;0.00;0.00;0.0000;7399.9996;7399.9996;true
70;h_11;h_11;h_11->(LOCAL)->h_11;10000.0000;0.00;0.00;0.0000;4900.0000;4900.0000;true
70;h_11;h_11;h_11->(LOCAL)->h_11;10000.0000;0.00;0.00;0.0000;2999.9997;2999.9997;true
70;h_11;h_11;h_11->(LOCAL)->h_11;10000.0000;0.00;0.00;0.0000;2199.9999;2199.9999;true
70;h_11;h_11;h_11->(LOCAL)->h_11;10000.0000;0.00;0.00;0.0000;1299.9995;1299.9995;true
70;h_11;h_11;h_11->(LOCAL)->h_11;10000.0000;0.00;0.00;0.0000;599.9996;599.9996;true
70;h_10;h_11;h_10->edge5->h_11;1000.0000;992.00;99.20;320.1000;3179.8997;3499.9998;true
70;h_10;h_11;h_10->edge5->h_11;1000.0000;992.00;99.20;1200.1000;1299.8997;2499.9998;true
70;h_10;h_11;h_10->edge5->h_11;1000.0000;992.00;99.20;160.1000;9839.8997;9999.9997;true
70;h_10;h_11;h_10->edge5->h_11;1000.0000;992.00;99.20;1200.1000;4599.8998;5799.9999;true
70;h_10;h_11;h_10->edge5->h_11;1000.0000;992.00;99.20;160.1000;9339.8996;9499.9996;true
70;h_10;h_11;h_10->edge5->h_11;1000.0000;992.00;99.20;800.1000;8299.8999;9099.9999;true
70;h_10;h_11;h_10->edge5->h_11;1000.0000;992.00;99.20;1200.1000;4199.8997;5399.9998;true
70;h_10;h_11;h_10->edge5->h_11;1000.0000;992.00;99.20;80.1000;4419.8999;4499.9999;true
70;h_10;h_11;h_10->edge5->h_11;1000.0000;992.00;99.20;2400.1000;0.0000;1799.9997;true
70;h_10;h_11;h_10->edge5->h_11;1000.0000;992.00;99.20;1200.1000;0.0000;99.9996;true
70;h_11;h_11;h_11->(LOCAL)->h_11;10000.0000;0.00;0.00;0.0000;6099.9998;6099.9998;true
70;h_11;h_11;h_11->(LOCAL)->h_11;10000.0000;0.00;0.00;0.0000;7699.9996;7699.9996;true
70;h_11;h_11;h_11->(LOCAL)->h_11;10000.0000;0.00;0.00;0.0000;899.9996;899.9996;true
70;h_11;h_11;h_11->(LOCAL)->h_11;10000.0000;0.00;0.00;0.0000;8299.9997;8299.9997;true
70;h_11;h_11;h_11->(LOCAL)->h_11;10000.0000;0.00;0.00;0.0000;8099.9996;8099.9996;true
70;h_11;h_11;h_11->(LOCAL)->h_11;10000.0000;0.00;0.00;0.0000;6299.9997;6299.9997;true
70;h_10;h_10;h_10->(LOCAL)->h_10;10000.0000;0.00;0.00;0.0000;8899.9996;8899.9996;true
70;h_10;h_10;h_10->(LOCAL)->h_10;10000.0000;0.00;0.00;0.0000;4000.0000;4000.0000;true
70;h_10;h_10;h_10->(LOCAL)->h_10;10000.0000;0.00;0.00;0.0000;8699.9995;8699.9995;true
70;h_10;h_10;h_10->(LOCAL)->h_10;10000.0000;0.00;0.00;0.0000;6899.9998;6899.9998;true
80;h_11;h_11;h_11->(LOCAL)->h_11;10000.0000;0.00;0.00;0.0000;7900.0000;7900.0000;true
80;h_11;h_11;h_11->(LOCAL)->h_11;10000.0000;0.00;0.00;0.0000;7399.9995;7399.9995;true
80;h_11;h_11;h_11->(LOCAL)->h_11;10000.0000;0.00;0.00;0.0000;6699.9995;6699.9995;true
80;h_11;h_11;h_11->(LOCAL)->h_11;10000.0000;0.00;0.00;0.0000;6199.9996;6199.9996;true
80;h_11;h_11;h_11->(LOCAL)->h_11;10000.0000;0.00;0.00;0.0000;5299.9999;5299.9999;true
80;h_11;h_11;h_11->(LOCAL)->h_11;10000.0000;0.00;0.00;0.0000;3499.9996;3499.9996;true
80;h_11;h_11;h_11->(LOCAL)->h_11;10000.0000;0.00;0.00;0.0000;3299.9998;3299.9998;true
80;h_11;h_11;h_11->(LOCAL)->h_11;10000.0000;0.00;0.00;0.0000;8799.9996;8799.9996;true
80;h_10;h_11;h_10->edge5->h_11;1000.0000;1744.00;174.40;320.1000;3779.8999;4100.0000;true
80;h_10;h_11;h_10->edge5->h_11;1000.0000;1744.00;174.40;2400.1000;699.8998;3099.9999;true
80;h_10;h_11;h_10->edge5->h_11;1000.0000;1744.00;174.40;3200.1000;0.0000;2299.9999;true
80;h_11;h_11;h_11->(LOCAL)->h_11;10000.0000;0.00;0.00;0.0000;1299.9996;1299.9996;true
80;h_11;h_11;h_11->(LOCAL)->h_11;10000.0000;0.00;0.00;0.0000;199.9996;199.9996;true
80;h_11;h_11;h_11->(LOCAL)->h_11;10000.0000;0.00;0.00;0.0000;7599.9998;7599.9998;true
80;h_10;h_11;h_10->edge5->h_11;1000.0000;1744.00;174.40;160.1000;739.8995;899.9995;true
80;h_11;h_11;h_11->(LOCAL)->h_11;10000.0000;0.00;0.00;0.0000;2599.9999;2599.9999;true
80;h_11;h_11;h_11->(LOCAL)->h_11;10000.0000;0.00;0.00;0.0000;6999.9998;6999.9998;true
80;h_11;h_11;h_11->(LOCAL)->h_11;10000.0000;0.00;0.00;0.0000;8199.9997;8199.9997;true
80;h_10;h_10;h_10->(LOCAL)->h_10;10000.0000;0.00;0.00;0.0000;4399.9997;4399.9997;true
80;h_10;h_10;h_10->(LOCAL)->h_10;10000.0000;0.00;0.00;0.0000;9599.9996;9599.9996;true
80;h_10;h_10;h_10->(LOCAL)->h_10;10000.0000;0.00;0.00;0.0000;1899.9998;1899.9998;true
80;h_10;h_10;h_10->(LOCAL)->h_10;10000.0000;0.00;0.00;0.0000;699.9998;699.9998;true
80;h_10;h_10;h_10->(LOCAL)->h_10;10000.0000;0.00;0.00;0.0000;4899.9998;4899.9998;true
80;h_10;h_10;h_10->(LOCAL)->h_10;10000.0000;0.00;0.00;0.0000;9099.9999;9099.9999;true
80;h_10;h_10;h_10->(LOCAL)->h_10;10000.0000;0.00;0.00;0.0000;5899.9997;5899.9997;true
80;h_10;h_10;h_10->(LOCAL)->h_10;10000.0000;0.00;0.00;0.0000;8599.9999;8599.9999;true
90;h_11;h_11;h_11->(LOCAL)->h_11;10000.0000;0.00;0.00;0.0000;9699.9995;9699.9995;true
90;h_11;h_11;h_11->(LOCAL)->h_11;10000.0000;0.00;0.00;0.0000;9099.9997;9099.9997;true
90;h_10;h_11;h_10->edge5->h_11;1000.0000;1216.00;121.60;2400.1000;1799.8995;4199.9996;true
90;h_11;h_11;h_11->(LOCAL)->h_11;10000.0000;0.00;0.00;0.0000;2199.9996;2199.9996;true
90;h_11;h_11;h_11->(LOCAL)->h_11;10000.0000;0.00;0.00;0.0000;699.9998;699.9998;true
90;h_11;h_11;h_11->(LOCAL)->h_11;10000.0000;0.00;0.00;0.0000;499.9999;499.9999;true
90;h_10;h_11;h_10->edge5->h_11;1000.0000;1216.00;121.60;1600.1000;3199.8999;4799.9999;true
90;h_11;h_11;h_11->(LOCAL)->h_11;10000.0000;0.00;0.00;0.0000;3799.9996;3799.9996;true
90;h_10;h_11;h_10->edge5->h_11;1000.0000;1216.00;121.60;320.1000;2679.8999;2999.9999;true
90;h_10;h_11;h_10->edge5->h_11;1000.0000;1216.00;121.60;1600.1000;3599.8995;5199.9996;true
90;h_10;h_11;h_10->edge5->h_11;1000.0000;1216.00;121.60;1200.1000;5199.8998;6399.9998;true
90;h_10;h_11;h_10->edge5->h_11;1000.0000;1216.00;121.60;3200.1000;5199.8996;8399.9996;true
90;h_11;h_11;h_11->(LOCAL)->h_11;10000.0000;0.00;0.00;0.0000;8799.9996;8799.9996;true
90;h_11;h_11;h_11->(LOCAL)->h_11;10000.0000;0.00;0.00;0.0000;7799.9998;7799.9998;true
90;h_11;h_11;h_11->(LOCAL)->h_11;10000.0000;0.00;0.00;0.0000;6999.9999;6999.9999;true
90;h_11;h_11;h_11->(LOCAL)->h_11;10000.0000;0.00;0.00;0.0000;3399.9999;3399.9999;true
90;h_10;h_10;h_10->(LOCAL)->h_10;10000.0000;0.00;0.00;0.0000;1899.9998;1899.9998;true
90;h_10;h_10;h_10->(LOCAL)->h_10;10000.0000;0.00;0.00;0.0000;7499.9996;7499.9996;true
90;h_10;h_10;h_10->(LOCAL)->h_10;10000.0000;0.00;0.00;0.0000;1499.9999;1499.9999;true
90;h_10;h_10;h_10->(LOCAL)->h_10;10000.0000;0.00;0.00;0.0000;8099.9999;8099.9999;true
90;h_10;h_10;h_10->(LOCAL)->h_10;10000.0000;0.00;0.00;0.0000;1300.0000;1300.0000;true
90;h_10;h_10;h_10->(LOCAL)->h_10;10000.0000;0.00;0.00;0.0000;2699.9995;2699.9995;true
90;h_10;h_10;h_10->(LOCAL)->h_10;10000.0000;0.00;0.00;0.0000;199.9999;199.9999;true
90;h_10;h_10;h_10->(LOCAL)->h_10;10000.0000;0.00;0.00;0.0000;6099.9997;6099.9997;true
90;h_10;h_10;h_10->(LOCAL)->h_10;10000.0000;0.00;0.00;0.0000;5599.9997;5599.9997;true
90;h_10;h_10;h_10->(LOCAL)->h_10;10000.0000;0.00;0.00;0.0000;4399.9997;4399.9997;true
100;h_11;h_11;h_11->(LOCAL)->h_11;10000.0000;0.00;0.00;0.0000;9199.9995;9199.9995;true
100;h_11;h_11;h_11->(LOCAL)->h_11;10000.0000;0.00;0.00;0.0000;8199.9999;8199.9999;true
100;h_11;h_11;h_11->(LOCAL)->h_11;10000.0000;0.00;0.00;0.0000;5899.9996;5899.9996;true
100;h_11;h_11;h_11->(LOCAL)->h_11;10000.0000;0.00;0.00;0.0000;5299.9995;5299.9995;true
100;h_11;h_11;h_11->(LOCAL)->h_11;10000.0000;0.00;0.00;0.0000;4300.0000;4300.0000;true
100;h_11;h_11;h_11->(LOCAL)->h_11;10000.0000;0.00;0.00;0.0000;2299.9997;2299.9997;true
100;h_11;h_11;h_11->(LOCAL)->h_11;10000.0000;0.00;0.00;0.0000;799.9997;799.9997;true
100;h_11;h_11;h_11->(LOCAL)->h_11;10000.0000;0.00;0.00;0.0000;299.9998;299.9998;true
100;h_10;h_11;h_10->edge5->h_11;1000.0000;2064.00;206.40;3200.1000;6599.8996;9799.9997;true
100;h_11;h_11;h_11->(LOCAL)->h_11;10000.0000;0.00;0.00;0.0000;8800.0000;8800.0000;true
100;h_11;h_11;h_11->(LOCAL)->h_11;10000.0000;0.00;0.00;0.0000;7199.9997;7199.9997;true
100;h_10;h_11;h_10->edge5->h_11;1000.0000;2064.00;206.40;80.1000;6819.8996;6899.9996;true
100;h_10;h_11;h_10->edge5->h_11;1000.0000;2064.00;206.40;1200.1000;3699.8996;4899.9997;true
100;h_10;h_11;h_10->edge5->h_11;1000.0000;2064.00;206.40;160.1000;4539.8996;4699.9997;true
